User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Age,Months Till Expire
1399,Wanda Stevenson,hughesjames@example.net,hughesjames,1993-07-26,Female,Laurenfurt,2024-02-19,2025-02-18,Annual,Amex,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,4.9,1,31,0
1400,Tiffany Phillips,jasonjohnson@example.com,jasonjohnson,1939-04-10,Female,Lauratown,2024-02-23,2025-02-22,Annual,Visa,Manual,Frequent,Electronics,Sci-Fi,Smartphone,High,3.3,4,85,0
1401,Claire Herrera,bobbysanchez@example.com,bobbysanchez,1958-09-26,Male,New Jenniferport,2024-04-09,2025-04-09,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,High,4.1,5,66,1
1402,Thomas Harrison,parrishlisa@example.org,parrishlisa,1980-03-29,Female,Johnsonhaven,2024-03-29,2025-03-29,Annual,Visa,Auto-renew,Frequent,Books,Horror,Smart TV,High,4.0,5,44,1
1403,Joshua Rivas,thomas49@example.com,thomas49,1979-02-16,Male,New Jeanette,2024-03-06,2025-03-06,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,3.8,6,46,0
1404,Christy Smith,gardnerdonna@example.org,gardnerdonna,1995-07-03,Female,Johntown,2024-02-02,2025-02-01,Annual,Visa,Auto-renew,Frequent,Books,Drama,Smart TV,Medium,4.1,10,29,0
1405,Terry Williams,coxseth@example.org,coxseth,1938-05-17,Male,East Peter,2024-01-19,2025-01-18,Annual,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,3.3,0,86,0
1406,Christopher Santos,erin14@example.org,erin14,1977-07-29,Female,East Christy,2024-02-20,2025-02-19,Monthly,Amex,Manual,Regular,Books,Romance,Smartphone,Low,3.5,10,47,0
1407,Kayla Dawson,stephenduke@example.com,stephenduke,1942-05-02,Female,Jaredport,2024-01-20,2025-01-19,Monthly,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,High,3.9,7,82,0
1408,Lisa Flores,parkerjoshua@example.org,parkerjoshua,1972-03-03,Female,Lyonsview,2024-01-28,2025-01-27,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,High,4.6,5,52,0
1409,Jamie Watts,john24@example.com,john24,1941-12-26,Male,Kellyberg,2024-01-31,2025-01-30,Annual,Visa,Manual,Occasional,Electronics,Action,Smartphone,Medium,4.2,10,83,0
1410,Justin Chapman,melissa94@example.org,melissa94,1989-05-04,Female,South Dennisberg,2024-02-21,2025-02-20,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,High,3.7,0,35,0
1411,Ashley Graham,alicia26@example.org,alicia26,1964-05-18,Male,West Sylviahaven,2024-01-20,2025-01-19,Annual,Amex,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Medium,4.8,5,60,0
1412,Allison Bates,paul30@example.org,paul30,1987-11-30,Female,South Brandonton,2024-02-12,2025-02-11,Monthly,Visa,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,3.1,4,37,0
1413,Stephen Johnson,brian37@example.net,brian37,2002-08-16,Male,Cowanmouth,2024-04-12,2025-04-12,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Smartphone,Low,4.0,1,22,1
1414,Beth Gordon,brownbrian@example.org,brownbrian,1946-01-02,Female,Port Anthony,2024-02-28,2025-02-27,Monthly,Amex,Auto-renew,Frequent,Electronics,Horror,Tablet,Medium,4.1,4,79,0
1415,Gregory Martinez,walkeranne@example.com,walkeranne,1983-12-12,Female,East Joseph,2024-04-11,2025-04-11,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Low,3.2,0,41,1
1416,Kaylee Patton,hansoncourtney@example.org,hansoncourtney,1965-02-22,Female,North Michelle,2024-04-07,2025-04-07,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Smart TV,High,4.4,4,60,1
1417,Elizabeth Carey,ryanmyers@example.com,ryanmyers,1940-03-29,Female,Manuelport,2024-03-24,2025-03-24,Annual,Amex,Auto-renew,Frequent,Clothing,Documentary,Smart TV,Medium,3.5,7,84,1
1418,Maria Flores,phamrachel@example.com,phamrachel,1952-12-17,Male,Maynardside,2024-02-07,2025-02-06,Annual,Amex,Manual,Regular,Clothing,Romance,Smartphone,Low,3.4,1,72,0
1419,Jane Whitehead,michelle35@example.com,michelle35,1943-05-30,Male,Smithstad,2024-01-17,2025-01-16,Monthly,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,3.2,0,81,0
1420,Brian Lam,djohnson@example.org,djohnson,1992-06-03,Male,Rhodesborough,2024-01-31,2025-01-30,Monthly,Amex,Manual,Occasional,Electronics,Sci-Fi,Smartphone,Low,4.4,2,32,0
1421,Douglas Sullivan PhD,sanchezalexis@example.com,sanchezalexis,1987-02-22,Male,West Christopherburgh,2024-01-29,2025-01-28,Annual,Visa,Manual,Occasional,Books,Comedy,Smart TV,Medium,3.9,4,38,0
1422,David Perez,brandynichols@example.net,brandynichols,1938-11-22,Female,Meltonburgh,2024-02-08,2025-02-07,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,High,4.2,3,86,0
1423,Christina Randolph,bernardwilliam@example.org,bernardwilliam,1942-10-16,Female,Tylerberg,2024-02-11,2025-02-10,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smart TV,High,4.5,4,82,0
1424,Julie Jackson,williamtaylor@example.net,williamtaylor,1940-06-11,Male,Jacquelinemouth,2024-04-03,2025-04-03,Annual,Amex,Manual,Frequent,Books,Action,Smart TV,Low,3.7,4,84,1
1425,Logan Alvarez,manuellawson@example.net,manuellawson,1973-02-06,Female,Blakebury,2024-03-28,2025-03-28,Monthly,Visa,Manual,Frequent,Books,Romance,Smart TV,Low,4.1,2,52,1
1426,Katrina Rivera,jacksonharry@example.com,jacksonharry,1954-11-10,Female,Bairdhaven,2024-01-31,2025-01-30,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Smart TV,High,4.9,5,70,0
1427,Christine Christian,edward67@example.net,edward67,1944-09-22,Male,Ayersview,2024-01-10,2025-01-09,Annual,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Smartphone,High,3.5,2,80,0
1428,Jessica Kim,nlevy@example.com,nlevy,1989-02-23,Male,Jayside,2024-02-21,2025-02-20,Annual,Amex,Auto-renew,Occasional,Clothing,Romance,Smartphone,High,4.9,10,36,0
1429,Derek Phelps,portiz@example.com,portiz,1954-12-03,Female,South Juliashire,2024-03-05,2025-03-05,Monthly,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.3,0,70,0
1430,James Doyle,shannon58@example.org,shannon58,1988-05-16,Male,Aprilfort,2024-01-18,2025-01-17,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,4.5,6,36,0
1431,Ashley Thompson,ryanvictoria@example.net,ryanvictoria,1994-11-10,Female,Lake Lisaport,2024-02-23,2025-02-22,Monthly,Amex,Manual,Frequent,Clothing,Action,Tablet,High,3.6,8,30,0
1432,Jessica Gomez,lwebster@example.com,lwebster,1964-10-25,Male,Michelleport,2024-02-23,2025-02-22,Monthly,Visa,Auto-renew,Occasional,Books,Romance,Smart TV,Low,4.9,2,60,0
1433,David Moss,shelby44@example.org,shelby44,1964-05-25,Male,Brianview,2024-03-27,2025-03-27,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,High,4.7,3,60,1
1434,Kristen Alvarez,ariel03@example.com,ariel03,1936-10-02,Male,West Robert,2024-01-25,2025-01-24,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,4.2,3,88,0
1435,Mary Espinoza,xbryant@example.org,xbryant,1976-01-01,Male,Powersland,2024-04-09,2025-04-09,Annual,Visa,Manual,Regular,Electronics,Documentary,Tablet,Medium,3.1,4,49,1
1436,Samuel Perez,hking@example.net,hking,1943-01-17,Female,Benjaminbury,2024-03-04,2025-03-04,Annual,Amex,Manual,Frequent,Books,Romance,Tablet,Medium,4.6,0,82,0
1437,Jennifer James,stephaniepadilla@example.net,stephaniepadilla,1955-08-28,Male,Wongview,2024-03-29,2025-03-29,Annual,Mastercard,Manual,Regular,Books,Drama,Smartphone,Low,3.3,0,69,1
1438,Crystal Robinson,barbara88@example.net,barbara88,1974-04-07,Male,Moorebury,2024-02-28,2025-02-27,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Tablet,Low,3.8,10,50,0
1439,Michael Brown,nataliebryant@example.com,nataliebryant,1969-12-07,Female,Patelview,2024-02-06,2025-02-05,Annual,Visa,Manual,Occasional,Clothing,Documentary,Smartphone,Low,3.9,4,55,0
1440,Andrea Lewis,schaeferroberto@example.com,schaeferroberto,1959-08-10,Female,Westton,2024-03-30,2025-03-30,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smart TV,High,3.2,8,65,1
1441,Carl Mendoza,arnoldlisa@example.net,arnoldlisa,2005-07-01,Female,East Manuelland,2024-03-21,2025-03-21,Annual,Amex,Manual,Regular,Books,Comedy,Smart TV,Medium,4.3,10,19,1
1442,Lisa Mack,aaron29@example.net,aaron29,1953-03-17,Male,Christophertown,2024-03-05,2025-03-05,Monthly,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,Medium,3.1,8,71,0
1443,Matthew Boone,brittany34@example.org,brittany34,2005-12-17,Female,Henrytown,2024-03-23,2025-03-23,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Medium,3.8,0,19,1
1444,Kimberly Hughes,patelshaun@example.net,patelshaun,1996-05-18,Male,Port Nancymouth,2024-03-20,2025-03-20,Monthly,Mastercard,Auto-renew,Regular,Electronics,Action,Tablet,Medium,3.6,8,28,1
1445,Curtis Williamson,april25@example.org,Apr-25,1937-03-16,Female,Sawyerchester,2024-02-22,2025-02-21,Monthly,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.5,3,87,0
1446,Dana Martin,laura88@example.net,laura88,1953-12-18,Male,Toddburgh,2024-04-04,2025-04-04,Annual,Amex,Manual,Regular,Electronics,Documentary,Smartphone,Low,4.0,8,71,1
1447,Tony Rodriguez,vickieschneider@example.net,vickieschneider,1988-03-19,Male,Hortonville,2024-01-01,2024-12-31,Monthly,Mastercard,Auto-renew,Regular,Books,Drama,Smartphone,Low,3.3,3,36,0
1448,Danielle Warren,esimmons@example.org,esimmons,1962-02-05,Female,Port Tina,2024-01-08,2025-01-07,Annual,Visa,Auto-renew,Occasional,Books,Drama,Smartphone,Low,4.1,0,63,0
1449,Natalie Walter,brian80@example.com,brian80,1957-03-21,Female,Martinezville,2024-03-13,2025-03-13,Annual,Mastercard,Manual,Regular,Clothing,Action,Tablet,Low,2.0,0,67,0
1450,Vernon Brown,qjackson@example.net,qjackson,1993-02-14,Female,Aprilland,2024-02-22,2025-02-21,Monthly,Amex,Manual,Occasional,Clothing,Action,Smartphone,High,3.2,9,32,0
1451,Gina Harvey,michaelwalker@example.com,michaelwalker,1939-11-07,Female,Jessicaborough,2024-03-14,2025-03-14,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,Medium,4.0,5,85,0
1452,Jill Jones,sharpjessica@example.net,sharpjessica,1935-08-22,Female,Kentburgh,2024-02-28,2025-02-27,Annual,Mastercard,Manual,Occasional,Clothing,Action,Smartphone,Medium,3.7,2,89,0
1453,Zachary Hernandez,hansenmatthew@example.net,hansenmatthew,1945-08-07,Male,West Meganmouth,2024-03-29,2025-03-29,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Tablet,Low,3.5,8,79,1
1454,William Daniels,kathleen78@example.com,kathleen78,1998-08-14,Female,East Nicholasmouth,2024-03-23,2025-03-23,Annual,Amex,Manual,Occasional,Clothing,Drama,Smartphone,Low,2.0,2,26,1
1455,Shane Peterson,deborah39@example.org,deborah39,1945-03-15,Male,North Kristen,2024-02-17,2025-02-16,Monthly,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,High,4.6,9,79,0
1456,Mr. Nicholas Johnson,timothy23@example.net,timothy23,1979-04-06,Male,Glassview,2024-04-11,2025-04-11,Annual,Amex,Auto-renew,Occasional,Books,Comedy,Smartphone,Low,4.9,5,45,1
1457,John Newman,tarariley@example.org,tarariley,1960-10-26,Female,North James,2024-02-01,2025-01-31,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,4.2,5,64,0
1458,Samantha Barber,smithmatthew@example.net,smithmatthew,1980-12-01,Male,Riveratown,2024-03-30,2025-03-30,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Medium,4.9,1,44,1
1459,Breanna George,adamsjesse@example.org,adamsjesse,1996-10-26,Male,Longhaven,2024-01-12,2025-01-11,Monthly,Mastercard,Manual,Frequent,Books,Action,Smart TV,Medium,3.7,2,28,0
1460,Michael Conway,brendaallen@example.com,brendaallen,1968-06-30,Male,Harrisfort,2024-03-03,2025-03-03,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,Low,3.3,3,56,0
1461,Jimmy Yang,james55@example.com,james55,1952-11-04,Male,Williamsview,2024-02-05,2025-02-04,Annual,Amex,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,4.8,0,72,0
1462,Patrick Banks,cookhannah@example.org,cookhannah,1981-08-21,Male,Andersonville,2024-02-16,2025-02-15,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Medium,3.2,10,43,0
1463,Jennifer Pratt,qhayes@example.net,qhayes,1945-02-07,Male,West Teresa,2024-03-08,2025-03-08,Annual,Visa,Auto-renew,Regular,Books,Action,Tablet,Medium,3.6,8,80,0
1464,Christopher Campbell,dawn12@example.com,dawn12,1976-10-18,Male,Kellyburgh,2024-03-30,2025-03-30,Annual,Amex,Manual,Occasional,Clothing,Horror,Tablet,Medium,3.7,7,48,1
1465,Brandon Huff,myerskatherine@example.net,myerskatherine,1975-12-19,Male,West Jeremy,2024-03-09,2025-03-09,Annual,Visa,Manual,Regular,Books,Romance,Tablet,Medium,4.3,10,49,0
1466,James Johnston,phamevan@example.com,phamevan,1987-06-08,Male,Lake Yvette,2024-03-24,2025-03-24,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Tablet,Medium,4.7,8,37,1
1467,Tonya Meyer,garnerjennifer@example.com,garnerjennifer,1945-03-27,Male,East Christopher,2024-02-17,2025-02-16,Monthly,Visa,Auto-renew,Occasional,Clothing,Drama,Smart TV,High,4.0,7,79,0
1468,Jose Cole,yjones@example.com,yjones,1941-06-18,Female,North Darrell,2024-01-23,2025-01-22,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Tablet,Low,4.0,3,83,0
1469,Tommy Myers,cooperlee@example.net,cooperlee,1972-12-28,Male,West Jeffrey,2024-03-05,2025-03-05,Annual,Visa,Manual,Occasional,Books,Comedy,Smart TV,Low,3.7,9,52,0
1470,Robert Jennings,juliesmith@example.com,juliesmith,1979-03-10,Male,West Josechester,2024-03-06,2025-03-06,Annual,Amex,Manual,Regular,Electronics,Drama,Tablet,Medium,4.3,7,45,0
1471,Peter Lopez,murraysarah@example.org,murraysarah,2004-09-11,Male,East Jamesstad,2024-03-21,2025-03-21,Annual,Amex,Manual,Frequent,Clothing,Sci-Fi,Tablet,Medium,3.4,1,20,1
1472,Jessica Doyle,cookdaniel@example.org,cookdaniel,1982-08-12,Female,Port Philipchester,2024-02-11,2025-02-10,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Low,4.3,2,42,0
1473,Ellen Cox,freemanheather@example.com,freemanheather,1936-01-07,Male,New Jamesberg,2024-04-10,2025-04-10,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Low,3.2,3,89,1
1474,Holly Shaw,llewis@example.org,llewis,1974-06-30,Male,North Alec,2024-02-28,2025-02-27,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,Medium,4.0,0,50,0
1475,Calvin Stewart,christine46@example.net,christine46,1966-05-02,Female,New John,2024-04-03,2025-04-03,Monthly,Amex,Auto-renew,Regular,Clothing,Comedy,Tablet,High,3.5,6,58,1
1476,Jeremy Martinez,millerangela@example.org,millerangela,1973-02-01,Male,West Stephanieberg,2024-03-29,2025-03-29,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,High,4.2,7,52,1
1477,James Mcintosh,mhall@example.net,mhall,1985-10-16,Female,Bethanyshire,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,High,3.7,8,39,0
1478,Paige Tran,princedorothy@example.org,princedorothy,1958-08-21,Male,New Jerry,2024-01-06,2025-01-05,Annual,Amex,Manual,Regular,Books,Comedy,Smartphone,Medium,3.9,1,66,0
1479,Eric Huang,miguel07@example.org,miguel07,1959-06-26,Male,Williamsview,2024-02-28,2025-02-27,Annual,Visa,Manual,Frequent,Electronics,Sci-Fi,Smart TV,High,5.0,0,65,0
1480,Michelle Lambert DVM,donaldturner@example.com,donaldturner,1948-07-18,Female,North Sean,2024-03-11,2025-03-11,Annual,Mastercard,Manual,Occasional,Electronics,Action,Tablet,Low,3.4,4,76,0
1481,Daniel Garcia,tmahoney@example.org,tmahoney,1971-09-03,Female,Elizabethfurt,2024-03-21,2025-03-21,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Smartphone,High,5.0,3,53,1
1482,Christine Porter,spennington@example.org,spennington,2001-01-25,Male,Port Marcus,2024-04-06,2025-04-06,Monthly,Visa,Manual,Regular,Clothing,Romance,Tablet,Medium,4.8,5,24,1
1483,Sabrina Williams,njohnson@example.org,njohnson,1977-05-08,Male,East Michelle,2024-04-03,2025-04-03,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,4.8,9,47,1
1484,Andrew Holmes,carteramy@example.com,carteramy,1983-03-29,Male,Meganland,2024-03-16,2025-03-16,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,Medium,3.4,0,41,0
1485,David Ferrell,elizabethbowen@example.org,elizabethbowen,1952-11-05,Female,South William,2024-02-13,2025-02-12,Monthly,Visa,Manual,Frequent,Clothing,Action,Tablet,Medium,4.9,5,72,0
1486,Sandra Little,canturichard@example.org,canturichard,2006-01-11,Male,Shawnshire,2024-03-26,2025-03-26,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Medium,4.6,9,19,1
1487,Cindy Wilson,susan15@example.org,susan15,1995-04-07,Male,East William,2024-04-01,2025-04-01,Annual,Amex,Manual,Regular,Clothing,Comedy,Smart TV,Medium,3.7,6,29,1
1488,Debra Logan,rachaeljones@example.net,rachaeljones,1963-06-04,Male,North Stevenshire,2024-02-02,2025-02-01,Monthly,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Medium,4.8,9,61,0
1489,Matthew Gonzales,obennett@example.com,obennett,1991-12-30,Female,Meganfort,2024-01-29,2025-01-28,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,3.3,6,33,0
1490,Stephanie Alexander,wmoyer@example.com,wmoyer,1949-02-16,Male,Matthewfort,2024-01-03,2025-01-02,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,8,76,0
1491,Matthew Wong,ortegagrant@example.org,ortegagrant,1961-10-20,Male,Jessicaburgh,2024-01-07,2025-01-06,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smartphone,Medium,4.1,3,63,0
1492,Pamela Anthony,dadams@example.org,dadams,1982-12-26,Male,Romeroside,2024-01-16,2025-01-15,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.6,1,42,0
1493,Susan Maldonado,hesterperry@example.net,hesterperry,1991-10-09,Female,Lake Angela,2024-03-11,2025-03-11,Annual,Amex,Auto-renew,Regular,Electronics,Drama,Tablet,High,3.1,2,33,0
1494,Michelle Allen,ariana79@example.com,ariana79,1991-07-03,Female,New Heather,2024-04-11,2025-04-11,Monthly,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Low,4.6,2,33,1
1495,Kristin Ross,jeanetterichardson@example.com,jeanetterichardson,1967-06-19,Female,Matthewmouth,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Medium,3.0,5,57,0
1496,Amber Anderson,sandovaljasmin@example.net,sandovaljasmin,2005-07-12,Female,Olsonburgh,2024-02-20,2025-02-19,Annual,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,4.4,3,19,0
1497,Heather Singh,wilsonjoseph@example.net,wilsonjoseph,1945-11-27,Male,East Scott,2024-03-11,2025-03-11,Monthly,Amex,Manual,Frequent,Books,Horror,Tablet,Medium,3.7,8,79,0
1498,Jennifer Morales MD,bbrooks@example.com,bbrooks,1945-03-13,Male,Port Kevinshire,2024-03-21,2025-03-21,Annual,Visa,Manual,Occasional,Books,Romance,Smart TV,High,3.1,1,79,1
1499,Sarah Castro,jeffrey86@example.net,jeffrey86,1936-03-21,Female,East Jacquelinehaven,2024-04-12,2025-04-12,Annual,Visa,Manual,Regular,Clothing,Drama,Smart TV,Medium,4.5,0,88,1
1500,Brandon Strong,kristen50@example.org,kristen50,1993-04-08,Male,Port Debbie,2024-01-06,2025-01-05,Monthly,Visa,Manual,Occasional,Books,Action,Smart TV,Medium,3.4,3,31,0
1501,Julie Houston,juan01@example.com,juan01,2002-04-27,Male,Jeffreyfort,2024-01-24,2025-01-23,Monthly,Mastercard,Auto-renew,Regular,Books,Action,Tablet,Low,4.8,6,22,0
1502,Kelly Young,omathews@example.org,omathews,1973-09-28,Male,Lamberttown,2024-03-02,2025-03-02,Annual,Mastercard,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,4.9,5,51,0
1503,Janet Bryant,dsmith@example.org,dsmith,1975-05-27,Female,West Margaretfort,2024-02-22,2025-02-21,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.7,5,49,0
1504,Jeffrey Reynolds,usmith@example.com,usmith,1940-06-09,Male,Jacksonton,2024-02-27,2025-02-26,Annual,Amex,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,4,84,0
1505,Mitchell Johnson,scotthatfield@example.org,scotthatfield,1998-12-22,Female,North Vickiport,2024-04-06,2025-04-06,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Smartphone,Low,4.1,0,26,1
1506,Shawn Roberson,kellybrooks@example.org,kellybrooks,1978-06-17,Female,Lefort,2024-02-10,2025-02-09,Annual,Visa,Manual,Regular,Books,Comedy,Smartphone,Medium,4.3,9,46,0
1507,Kara Wong,tiffany73@example.com,tiffany73,1959-08-20,Female,North Jose,2024-02-19,2025-02-18,Annual,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,Low,4.3,1,65,0
1508,Danielle Hinton,teresahill@example.net,teresahill,1946-04-09,Female,Port Adamburgh,2024-03-27,2025-03-27,Monthly,Amex,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.7,6,78,1
1509,Melissa Cruz,ecunningham@example.org,ecunningham,1935-04-03,Male,Lewisview,2024-01-24,2025-01-23,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Medium,3.5,8,89,0
1510,Kayla Hernandez,danderson@example.net,danderson,1957-08-11,Female,East Robertshire,2024-02-15,2025-02-14,Annual,Amex,Manual,Occasional,Electronics,Comedy,Smartphone,Medium,3.2,9,67,0
1511,Elizabeth Johnson,kathymcdonald@example.com,kathymcdonald,1982-09-30,Female,East Shaneburgh,2024-01-15,2025-01-14,Monthly,Amex,Auto-renew,Occasional,Electronics,Documentary,Smartphone,High,4.6,9,42,0
1512,Crystal Smith,christinafarmer@example.net,christinafarmer,1984-01-12,Male,Lake Rachel,2024-01-11,2025-01-10,Monthly,Amex,Auto-renew,Frequent,Electronics,Drama,Tablet,Low,3.4,8,41,0
1513,Tiffany Gonzalez,changnicholas@example.org,changnicholas,1940-11-08,Male,Caseymouth,2024-01-11,2025-01-10,Annual,Visa,Auto-renew,Frequent,Clothing,Comedy,Tablet,Medium,4.6,2,84,0
1514,Tammy Cook,andersonjared@example.org,andersonjared,1941-03-18,Male,West Joy,2024-03-28,2025-03-28,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Medium,4.9,9,83,1
1515,Jordan Cunningham,qbanks@example.net,qbanks,1956-02-12,Female,New Danielle,2024-01-02,2025-01-01,Monthly,Visa,Auto-renew,Occasional,Electronics,Action,Smart TV,Medium,3.3,6,69,0
1516,Rodney Wright,ryancampos@example.org,ryancampos,1958-08-08,Male,East Robert,2024-01-08,2025-01-07,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Smart TV,High,4.5,6,66,0
